plan_id,server,sensor,phase,recipe_id,sweep_id,panel_id,role,case_id,run_id,queue_rank,teacher_seed,student_seed,reference_id,teacher_kind,bands,max_dn,input_layout,stored_input_channels,width,depth,num_updates,cosine_total,warmup,batch,u_peak_lr,a_peak_lr,alpha,beta,lambda_edge,lambda_con,seed_group,requires_teacher,requires_calibration,status,extension_id,admission_action,requires_runner_extension,runtime_bound,teacher_run_id,teacher_endpoint_step,anchor_run_id,insert_after_run_id,normalization,rr_q,panmix_enabled,display_label,evidence_role
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P02,GF2_s3_r000_P02,S,C11,ABLR2_GF2_s3_r000_P02_C11_SS991002_FRESH50,110,981002,991002,PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1_GF2_s3_TS981002_TZERO_END50000,TZERO,4,1023,PLH,7,104,"1,2,2",50000,50000,100,48,0.0001,3e-06,1.0,0.1,0.002,,GF2_P02_SS991002_COMMON_U_INIT,True,True,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,ABLR2_GF2_s3_r000_P02_TZERO_TS981002_FRESH50,50000,,,2*DN/1023-1,Q4,False,P02 | C11 | Full model using a Teacher trained without shift consistency,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P02,GF2_s3_r000_P02,S,C10,ABLR2_GF2_s3_r000_P02_C10_SS991002_FRESH50,111,,991002,,NONE,4,1023,PLH,7,104,"1,2,2",50000,50000,100,48,0.0001,3e-06,0.0,0.0,0.002,,GF2_P02_SS991002_COMMON_U_INIT,False,False,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,,,,,2*DN/1023-1,Q4,False,P02 | C10 | Full model without any Teacher guidance,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P02,GF2_s3_r000_P02,S,C09,ABLR2_GF2_s3_r000_P02_C09_SS991002_FRESH50,112,981002,991002,PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1_GF2_s3_TS981002_TPLUS_END50000,TPLUS,4,1023,PLH,7,104,"1,2,2",50000,50000,100,48,0.0001,0,1.0,0.1,0.002,,GF2_P02_SS991002_COMMON_U_INIT,True,True,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,ABLR2_GF2_s3_r000_P02_TPLUS_TS981002_FRESH50,50000,,,2*DN/1023-1,Q4,False,P02 | C09 | Full model without Student PAN alignment,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P02,GF2_s3_r000_P02,S,C08,ABLR2_GF2_s3_r000_P02_C08_SS991002_FRESH50,113,981002,991002,PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1_GF2_s3_TS981002_TPLUS_END50000,TPLUS,4,1023,P0_MASKED_CPLUS3,7,104,"1,2,2",50000,50000,100,48,0.0001,3e-06,1.0,0.1,0.002,,GF2_P02_SS991002_COMMON_U_INIT,True,True,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,ABLR2_GF2_s3_r000_P02_TPLUS_TS981002_FRESH50,50000,,,2*DN/1023-1,Q4,False,P02 | C08 | Full model without low- and high-frequency PAN inputs,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P02,GF2_s3_r000_P02,S,C07,ABLR2_GF2_s3_r000_P02_C07_SS991002_FRESH50,114,981002,991002,PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1_GF2_s3_TS981002_TPLUS_END50000,TPLUS,4,1023,PLH,7,104,"1,2,2",50000,50000,100,48,0.0001,3e-06,1.0,0.1,0.002,,GF2_P02_SS991002_COMMON_U_INIT,True,True,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,ABLR2_GF2_s3_r000_P02_TPLUS_TS981002_FRESH50,50000,,,2*DN/1023-1,Q4,False,P02 | C07 | Full PANDA: reconstruction- and geometry-reliability-guided fitting,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P02,GF2_s3_r000_P02,S,C06,ABLR2_GF2_s3_r000_P02_C06_SS991002_FRESH50,115,981002,991002,PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1_GF2_s3_TS981002_TPLUS_END50000,TPLUS,4,1023,PLH,7,104,"1,2,2",50000,50000,100,48,0.0001,3e-06,1.0,0.1,0.002,,GF2_P02_SS991002_COMMON_U_INIT,True,True,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,ABLR2_GF2_s3_r000_P02_TPLUS_TS981002_FRESH50,50000,,,2*DN/1023-1,Q4,False,P02 | C06 | Add GT edge supervision with constant geometry weighting,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P02,GF2_s3_r000_P02,S,C05,ABLR2_GF2_s3_r000_P02_C05_SS991002_FRESH50,116,981002,991002,PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1_GF2_s3_TS981002_TPLUS_END50000,TPLUS,4,1023,PLH,7,104,"1,2,2",50000,50000,100,48,0.0001,3e-06,1.0,0.1,0.0,,GF2_P02_SS991002_COMMON_U_INIT,True,True,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,ABLR2_GF2_s3_r000_P02_TPLUS_TS981002_FRESH50,50000,,,2*DN/1023-1,Q4,False,P02 | C05 | Use reconstruction-error-guided hard and selective soft fitting,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P02,GF2_s3_r000_P02,S,C04,ABLR2_GF2_s3_r000_P02_C04_SS991002_FRESH50,117,981002,991002,PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1_GF2_s3_TS981002_TPLUS_END50000,TPLUS,4,1023,PLH,7,104,"1,2,2",50000,50000,100,48,0.0001,3e-06,0.0,0.1,0.0,,GF2_P02_SS991002_COMMON_U_INIT,True,False,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,ABLR2_GF2_s3_r000_P02_TPLUS_TS981002_FRESH50,50000,,,2*DN/1023-1,Q4,False,P02 | C04 | Add uniform Teacher prediction supervision,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P03,GF2_s3_r000_P03,T,TPLUS,ABLR2_GF2_s3_r000_P03_TPLUS_TS981003_FRESH50,10,981003,,PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1_GF2_s3_TS981003_TPLUS_END50000,TPLUS,4,1023,P0,5,112,"1,2,3",50000,50000,100,48,0.0001,1e-05,,,,0.0001,GF2_P03_TS981003_COMMON_T_INIT,False,False,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,ABLR2_GF2_s3_r000_P03_TPLUS_TS981003_FRESH50,50000,,,2*DN/1023-1,Q4,False,P03 | TPLUS | Teacher: HRMS reconstruction with relative-shift consistency,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P03,GF2_s3_r000_P03,T,TZERO,ABLR2_GF2_s3_r000_P03_TZERO_TS981003_FRESH50,20,981003,,PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1_GF2_s3_TS981003_TZERO_END50000,TZERO,4,1023,P0,5,112,"1,2,3",50000,50000,100,48,0.0001,1e-05,,,,0,GF2_P03_TS981003_COMMON_T_INIT,False,False,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,ABLR2_GF2_s3_r000_P03_TZERO_TS981003_FRESH50,50000,,,2*DN/1023-1,Q4,False,P03 | TZERO | Teacher: HRMS reconstruction without relative-shift consistency,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P03,GF2_s3_r000_P03,S,C08,ABLR2_GF2_s3_r000_P03_C08_SS991003_FRESH50,101,981003,991003,PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1_GF2_s3_TS981003_TPLUS_END50000,TPLUS,4,1023,P0_MASKED_CPLUS3,7,104,"1,2,2",50000,50000,100,48,0.0001,3e-06,1.0,0.1,0.002,,GF2_P03_SS991003_COMMON_U_INIT,True,True,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,ABLR2_GF2_s3_r000_P03_TPLUS_TS981003_FRESH50,50000,,,2*DN/1023-1,Q4,False,P03 | C08 | Full model without low- and high-frequency PAN inputs,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P03,GF2_s3_r000_P03,S,C09,ABLR2_GF2_s3_r000_P03_C09_SS991003_FRESH50,102,981003,991003,PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1_GF2_s3_TS981003_TPLUS_END50000,TPLUS,4,1023,PLH,7,104,"1,2,2",50000,50000,100,48,0.0001,0,1.0,0.1,0.002,,GF2_P03_SS991003_COMMON_U_INIT,True,True,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,ABLR2_GF2_s3_r000_P03_TPLUS_TS981003_FRESH50,50000,,,2*DN/1023-1,Q4,False,P03 | C09 | Full model without Student PAN alignment,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P03,GF2_s3_r000_P03,S,C10,ABLR2_GF2_s3_r000_P03_C10_SS991003_FRESH50,103,,991003,,NONE,4,1023,PLH,7,104,"1,2,2",50000,50000,100,48,0.0001,3e-06,0.0,0.0,0.002,,GF2_P03_SS991003_COMMON_U_INIT,False,False,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,,,,,2*DN/1023-1,Q4,False,P03 | C10 | Full model without any Teacher guidance,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P03,GF2_s3_r000_P03,S,C11,ABLR2_GF2_s3_r000_P03_C11_SS991003_FRESH50,104,981003,991003,PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1_GF2_s3_TS981003_TZERO_END50000,TZERO,4,1023,PLH,7,104,"1,2,2",50000,50000,100,48,0.0001,3e-06,1.0,0.1,0.002,,GF2_P03_SS991003_COMMON_U_INIT,True,True,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,ABLR2_GF2_s3_r000_P03_TZERO_TS981003_FRESH50,50000,,,2*DN/1023-1,Q4,False,P03 | C11 | Full model using a Teacher trained without shift consistency,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P03,GF2_s3_r000_P03,S,C12,ABLR2_GF2_s3_r000_P03_C12_SS991003_FRESH50,105,981003,991003,PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1_GF2_s3_TS981003_TPLUS_END50000,TPLUS,4,1023,PLH,7,104,"1,2,2",50000,50000,100,48,0.0001,3e-06,0.0,0.1,0.002,,GF2_P03_SS991003_COMMON_U_INIT,True,True,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,ABLR2_GF2_s3_r000_P03_TPLUS_TS981003_FRESH50,50000,,,2*DN/1023-1,Q4,False,P03 | C12 | Full model without extra hard-target reweighting,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P03,GF2_s3_r000_P03,S,C13,ABLR2_GF2_s3_r000_P03_C13_SS991003_FRESH50,106,981003,991003,PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1_GF2_s3_TS981003_TPLUS_END50000,TPLUS,4,1023,PLH,7,104,"1,2,2",50000,50000,100,48,0.0001,3e-06,1.0,0.0,0.002,,GF2_P03_SS991003_COMMON_U_INIT,True,True,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,ABLR2_GF2_s3_r000_P03_TPLUS_TS981003_FRESH50,50000,,,2*DN/1023-1,Q4,False,P03 | C13 | Full model without Teacher prediction supervision,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P03,GF2_s3_r000_P03,S,C14,ABLR2_GF2_s3_r000_P03_C14_SS991003_FRESH50,107,981003,991003,PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1_GF2_s3_TS981003_TPLUS_END50000,TPLUS,4,1023,PLH,7,104,"1,2,2",50000,50000,100,48,0.0001,3e-06,1.0,0.1,0.0,,GF2_P03_SS991003_COMMON_U_INIT,True,True,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,ABLR2_GF2_s3_r000_P03_TPLUS_TS981003_FRESH50,50000,,,2*DN/1023-1,Q4,False,P03 | C14 | Full model without GT edge supervision,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P03,GF2_s3_r000_P03,S,C15,ABLR2_GF2_s3_r000_P03_C15_SS991003_FRESH50,108,981003,991003,PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1_GF2_s3_TS981003_TPLUS_END50000,TPLUS,4,1023,PLH,7,104,"1,2,2",50000,50000,100,48,0.0001,3e-06,1.0,0.1,0.002,,GF2_P03_SS991003_COMMON_U_INIT,True,True,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,ABLR2_GF2_s3_r000_P03_TPLUS_TS981003_FRESH50,50000,,,2*DN/1023-1,Q4,False,P03 | C15 | Full model using mean reliability instead of sample-wise geometry weights,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P03,GF2_s3_r000_P03,S,C16,ABLR2_GF2_s3_r000_P03_C16_SS991003_FRESH50,109,981003,991003,PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1_GF2_s3_TS981003_TPLUS_END50000,TPLUS,4,1023,PLH,7,104,"1,2,2",50000,50000,100,48,0.0001,0,1.0,0.1,0.002,,GF2_P03_SS991003_COMMON_U_INIT,True,True,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,ABLR2_GF2_s3_r000_P03_TPLUS_TS981003_FRESH50,50000,,,2*DN/1023-1,Q4,False,P03 | C16 | Full model with a frozen Student Aligner,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P03,GF2_s3_r000_P03,S,C00,ABLR2_GF2_s3_r000_P03_C00_SS991003_FRESH50,110,,991003,,NONE,4,1023,P0_MASKED_CPLUS3,7,104,"1,2,2",50000,50000,100,48,0.0001,0,0.0,0.0,0.0,,GF2_P03_SS991003_COMMON_U_INIT,False,False,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,,,,,2*DN/1023-1,Q4,False,P03 | C00 | Baseline: PAN and MS reconstruction without alignment or Teacher,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P03,GF2_s3_r000_P03,S,C01,ABLR2_GF2_s3_r000_P03_C01_SS991003_FRESH50,111,,991003,,NONE,4,1023,PLH,7,104,"1,2,2",50000,50000,100,48,0.0001,0,0.0,0.0,0.0,,GF2_P03_SS991003_COMMON_U_INIT,False,False,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,,,,,2*DN/1023-1,Q4,False,P03 | C01 | Add low- and high-frequency PAN inputs,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P03,GF2_s3_r000_P03,S,C02,ABLR2_GF2_s3_r000_P03_C02_SS991003_FRESH50,112,,991003,,NONE,4,1023,PLH,7,104,"1,2,2",50000,50000,100,48,0.0001,3e-06,0.0,0.0,0.0,,GF2_P03_SS991003_COMMON_U_INIT,False,False,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,,,,,2*DN/1023-1,Q4,False,P03 | C02 | Add a Student PAN Aligner trained from scratch,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P03,GF2_s3_r000_P03,S,C03,ABLR2_GF2_s3_r000_P03_C03_SS991003_FRESH50,113,981003,991003,PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1_GF2_s3_TS981003_TPLUS_END50000,TPLUS,4,1023,PLH,7,104,"1,2,2",50000,50000,100,48,0.0001,3e-06,0.0,0.0,0.0,,GF2_P03_SS991003_COMMON_U_INIT,True,False,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,ABLR2_GF2_s3_r000_P03_TPLUS_TS981003_FRESH50,50000,,,2*DN/1023-1,Q4,False,P03 | C03 | Initialize the Student Aligner from the consistency-trained Teacher,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P03,GF2_s3_r000_P03,S,C17,ABLR2_GF2_s3_r000_P03_C17_SS991003_FRESH50,113.5,981003,991003,PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1_GF2_s3_TS981003_TZERO_END50000,TZERO,4,1023,PLH,7,104,"1,2,2",50000,50000,100,48,0.0001,3e-06,0.0,0.0,0.0,,GF2_P03_SS991003_COMMON_U_INIT,True,False,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,ABLR2_GF2_s3_r000_P03_TZERO_TS981003_FRESH50,50000,ABLR2_GF2_s3_r000_P03_C03_SS991003_FRESH50,ABLR2_GF2_s3_r000_P03_C03_SS991003_FRESH50,2*DN/1023-1,Q4,False,P03 | C17 | Initialize the Student Aligner from a Teacher trained without shift consistency,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P03,GF2_s3_r000_P03,S,C04,ABLR2_GF2_s3_r000_P03_C04_SS991003_FRESH50,114,981003,991003,PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1_GF2_s3_TS981003_TPLUS_END50000,TPLUS,4,1023,PLH,7,104,"1,2,2",50000,50000,100,48,0.0001,3e-06,0.0,0.1,0.0,,GF2_P03_SS991003_COMMON_U_INIT,True,False,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,ABLR2_GF2_s3_r000_P03_TPLUS_TS981003_FRESH50,50000,,,2*DN/1023-1,Q4,False,P03 | C04 | Add uniform Teacher prediction supervision,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P03,GF2_s3_r000_P03,S,C05,ABLR2_GF2_s3_r000_P03_C05_SS991003_FRESH50,115,981003,991003,PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1_GF2_s3_TS981003_TPLUS_END50000,TPLUS,4,1023,PLH,7,104,"1,2,2",50000,50000,100,48,0.0001,3e-06,1.0,0.1,0.0,,GF2_P03_SS991003_COMMON_U_INIT,True,True,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,ABLR2_GF2_s3_r000_P03_TPLUS_TS981003_FRESH50,50000,,,2*DN/1023-1,Q4,False,P03 | C05 | Use reconstruction-error-guided hard and selective soft fitting,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P03,GF2_s3_r000_P03,S,C06,ABLR2_GF2_s3_r000_P03_C06_SS991003_FRESH50,116,981003,991003,PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1_GF2_s3_TS981003_TPLUS_END50000,TPLUS,4,1023,PLH,7,104,"1,2,2",50000,50000,100,48,0.0001,3e-06,1.0,0.1,0.002,,GF2_P03_SS991003_COMMON_U_INIT,True,True,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,ABLR2_GF2_s3_r000_P03_TPLUS_TS981003_FRESH50,50000,,,2*DN/1023-1,Q4,False,P03 | C06 | Add GT edge supervision with constant geometry weighting,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P03,GF2_s3_r000_P03,S,C07,ABLR2_GF2_s3_r000_P03_C07_SS991003_FRESH50,117,981003,991003,PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1_GF2_s3_TS981003_TPLUS_END50000,TPLUS,4,1023,PLH,7,104,"1,2,2",50000,50000,100,48,0.0001,3e-06,1.0,0.1,0.002,,GF2_P03_SS991003_COMMON_U_INIT,True,True,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,ABLR2_GF2_s3_r000_P03_TPLUS_TS981003_FRESH50,50000,,,2*DN/1023-1,Q4,False,P03 | C07 | Full PANDA: reconstruction- and geometry-reliability-guided fitting,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P04,GF2_s3_r000_P04,T,TZERO,ABLR2_GF2_s3_r000_P04_TZERO_TS981004_FRESH50,10,981004,,PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1_GF2_s3_TS981004_TZERO_END50000,TZERO,4,1023,P0,5,112,"1,2,3",50000,50000,100,48,0.0001,1e-05,,,,0,GF2_P04_TS981004_COMMON_T_INIT,False,False,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,ABLR2_GF2_s3_r000_P04_TZERO_TS981004_FRESH50,50000,,,2*DN/1023-1,Q4,False,P04 | TZERO | Teacher: HRMS reconstruction without relative-shift consistency,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P04,GF2_s3_r000_P04,T,TPLUS,ABLR2_GF2_s3_r000_P04_TPLUS_TS981004_FRESH50,20,981004,,PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1_GF2_s3_TS981004_TPLUS_END50000,TPLUS,4,1023,P0,5,112,"1,2,3",50000,50000,100,48,0.0001,1e-05,,,,0.0001,GF2_P04_TS981004_COMMON_T_INIT,False,False,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,ABLR2_GF2_s3_r000_P04_TPLUS_TS981004_FRESH50,50000,,,2*DN/1023-1,Q4,False,P04 | TPLUS | Teacher: HRMS reconstruction with relative-shift consistency,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P04,GF2_s3_r000_P04,S,C11,ABLR2_GF2_s3_r000_P04_C11_SS991004_FRESH50,101,981004,991004,PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1_GF2_s3_TS981004_TZERO_END50000,TZERO,4,1023,PLH,7,104,"1,2,2",50000,50000,100,48,0.0001,3e-06,1.0,0.1,0.002,,GF2_P04_SS991004_COMMON_U_INIT,True,True,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,ABLR2_GF2_s3_r000_P04_TZERO_TS981004_FRESH50,50000,,,2*DN/1023-1,Q4,False,P04 | C11 | Full model using a Teacher trained without shift consistency,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P04,GF2_s3_r000_P04,S,C10,ABLR2_GF2_s3_r000_P04_C10_SS991004_FRESH50,102,,991004,,NONE,4,1023,PLH,7,104,"1,2,2",50000,50000,100,48,0.0001,3e-06,0.0,0.0,0.002,,GF2_P04_SS991004_COMMON_U_INIT,False,False,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,,,,,2*DN/1023-1,Q4,False,P04 | C10 | Full model without any Teacher guidance,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P04,GF2_s3_r000_P04,S,C09,ABLR2_GF2_s3_r000_P04_C09_SS991004_FRESH50,103,981004,991004,PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1_GF2_s3_TS981004_TPLUS_END50000,TPLUS,4,1023,PLH,7,104,"1,2,2",50000,50000,100,48,0.0001,0,1.0,0.1,0.002,,GF2_P04_SS991004_COMMON_U_INIT,True,True,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,ABLR2_GF2_s3_r000_P04_TPLUS_TS981004_FRESH50,50000,,,2*DN/1023-1,Q4,False,P04 | C09 | Full model without Student PAN alignment,DESIGN_ONLY_NOT_LAUNCHED
